obj_id,ra,dec,equinox,priority,exptime,resolution,comment
C20a1nW07617_33,146.056832,0.649462,J2000,0,7200,L,
C20a1nW07617_34,146.064491,0.658369,J2000,0,3600,L,
C20a1nW07618_1,146.082606,2.179201,J2000,0,4500,L,
C20a1nW07618_2,146.119686,2.193006,J2000,0,4500,L,
C20a1nW07618_3,146.095998,2.201226,J2000,0,6300,L,
C20a1nW07618_4,146.10368,2.201597,J2000,0,7200,L,
C20a1nW07618_5,146.086274,2.211341,J2000,0,6300,L,
C20a1nW07618_6,146.074712,2.220323,J2000,0,3600,L,
C20a1nW07618_7,146.075774,2.222179,J2000,0,3600,L,
C20a1nW07618_8,146.099597,2.225313,J2000,0,6300,L,
C20a1nW07618_9,146.074997,2.235952,J2000,0,8100,L,
C20a1nW07618_10,146.092585,2.246772,J2000,0,6300,L,
C20a1nW07618_11,146.108804,2.266269,J2000,0,4500,L,
C20a1nW07618_12,146.094608,2.275489,J2000,0,4500,L,
C20a1nW07618_13,146.087611,2.280118,J2000,0,7200,L,
C20a1nW07618_14,146.119763,2.199636,J2000,0,7200,L,
C20a1nW07618_15,146.088194,2.200203,J2000,0,3600,L,
C20a1nW07618_16,146.077291,2.208112,J2000,0,8100,L,
C20a1nW07618_17,146.074552,2.21759,J2000,0,7200,L,
C20a1nW07618_18,146.071207,2.219859,J2000,0,9000,L,
C20a1nW07618_19,146.084945,2.22554,J2000,0,6300,L,
C20a1nW07618_20,146.085574,2.224951,J2000,0,9000,L,
C20a1nW07618_21,146.082732,2.225301,J2000,0,9000,L,
C20a1nW07618_22,146.085798,2.223673,J2000,0,3600,L,
C20a1nW07618_23,146.084058,2.223919,J2000,0,5400,L,
C20a1nW07618_24,146.072293,2.224084,J2000,0,7200,L,
C20a1nW07618_25,146.070005,2.225425,J2000,0,7200,L,
C20a1nW07618_26,146.068894,2.227606,J2000,0,9000,L,
C20a1nW07618_27,146.126841,2.230621,J2000,0,4500,L,
C20a1nW07618_28,146.073806,2.233997,J2000,0,7200,L,
C20a1nW07618_29,146.122291,2.234476,J2000,0,7200,L,
C20a1nW07618_30,146.073588,2.236917,J2000,0,5400,L,
C20a1nW07618_31,146.083717,2.24,J2000,0,5400,L,
C20a1nW07618_32,146.073201,2.241221,J2000,0,8100,L,
C20a1nW07618_33,146.081247,2.257072,J2000,0,6300,L,
C20a1nW07618_34,146.089508,2.263706,J2000,0,4500,L,
C20a1nW07618_35,146.042982,2.223203,J2000,0,9000,L,
C20a1nW07618_36,146.057699,2.219916,J2000,0,7200,L,
C20a1nW07618_37,146.046322,2.234861,J2000,0,9000,L,
C20a1nW07619_1,146.103758,-1.666776,J2000,3,7200,L,
C20a1nW07619_2,146.070201,-1.641414,J2000,3,9000,L,
C20a1nW07619_3,146.079837,-1.715556,J2000,3,9000,L,
C20a1nW07619_4,146.105948,-1.713461,J2000,3,5400,L,
C20a1nW07619_5,146.110469,-1.710916,J2000,3,5400,L,
C20a1nW07619_6,146.109803,-1.710577,J2000,3,5400,L,
C20a1nW07619_7,146.109071,-1.709436,J2000,3,8100,L,
C20a1nW07619_8,146.085025,-1.707649,J2000,3,8100,L,
C20a1nW07619_9,146.097587,-1.704307,J2000,3,8100,L,
C20a1nW07619_10,146.131809,-1.701457,J2000,3,9000,L,
C20a1nW07619_11,146.133349,-1.698252,J2000,3,7200,L,
C20a1nW07619_12,146.134016,-1.698907,J2000,3,7200,L,
C20a1nW07619_13,146.06642,-1.698448,J2000,3,9000,L,
C20a1nW07619_14,146.066317,-1.699196,J2000,3,3600,L,
C20a1nW07619_15,146.125637,-1.69007,J2000,3,3600,L,
C20a1nW07619_16,146.083095,-1.681386,J2000,3,7200,L,
C20a1nW07619_17,146.086961,-1.680061,J2000,3,8100,L,
C20a1nW07619_18,146.116405,-1.668257,J2000,3,7200,L,
C20a1nW07619_19,146.081202,-1.657392,J2000,3,8100,L,
C20a1nW07619_20,146.090745,-1.635193,J2000,3,4500,L,
C20a1nW07619_21,146.093495,-1.633347,J2000,3,5400,L,
C20a1nW07619_22,146.093696,-1.633219,J2000,3,3600,L,
C20a1nW07619_23,146.046297,-1.698419,J2000,3,6300,L,
C20a1nW07619_24,146.04266,-1.68789,J2000,3,7200,L,
C20a1nW07619_25,146.059153,-1.683891,J2000,3,7200,L,
C20a1nW07619_26,146.062449,-1.656197,J2000,3,8100,L,
C20a1nW07619_27,146.058458,-1.656284,J2000,3,8100,L,
C20a1nW07620_1,146.098925,-0.487755,J2000,3,5400,L,
C20a1nW07620_2,146.074748,-0.469547,J2000,3,7200,L,
C20a1nW07620_3,146.090008,-0.466067,J2000,3,3600,L,
C20a1nW07620_4,146.0919,-0.45052,J2000,3,4500,L,
C20a1nW07620_5,146.107531,-0.462996,J2000,3,6300,L,
C20a1nW07620_6,146.091509,-0.457564,J2000,3,3600,L,
C20a1nW07620_7,146.092475,-0.455179,J2000,3,8100,L,
C20a1nW07620_8,146.111462,-0.457823,J2000,3,7200,L,
C20a1nW07620_9,146.088015,-0.452896,J2000,3,9000,L,
C20a1nW07620_10,146.087835,-0.453772,J2000,3,8100,L,
C20a1nW07620_11,146.092387,-0.4535,J2000,3,7200,L,
C20a1nW07620_12,146.086837,-0.453512,J2000,3,3600,L,
C20a1nW07620_13,146.086169,-0.45157,J2000,3,3600,L,
C20a1nW07620_14,146.086626,-0.45446,J2000,3,8100,L,
C20a1nW07620_15,146.091162,-0.453454,J2000,3,3600,L,
C20a1nW07620_16,146.096073,-0.448949,J2000,3,3600,L,
C20a1nW07620_17,146.085704,-0.446377,J2000,3,5400,L,
C20a1nW07620_18,146.113202,-0.446049,J2000,3,7200,L,
C20a1nW07620_19,146.084081,-0.445344,J2000,3,4500,L,
C20a1nW07620_20,146.073498,-0.441053,J2000,3,5400,L,
C20a1nW07620_21,146.08477,-0.438956,J2000,3,9000,L,
C20a1nW07620_22,146.0937,-0.4312,J2000,3,9000,L,
C20a1nW07620_23,146.060653,-0.43116,J2000,3,8100,L,
C20a1nW07620_24,146.062952,-0.420919,J2000,3,5400,L,
C20a1nW07621_1,146.089499,1.614026,J2000,3,9000,L,
C20a1nW07621_2,146.073338,1.635495,J2000,3,7200,L,
C20a1nW07621_3,146.091889,1.642315,J2000,3,7200,L,
C20a1nW07621_4,146.092543,1.645237,J2000,3,6300,L,
C20a1nW07621_5,146.085344,1.647616,J2000,3,3600,L,
C20a1nW07621_6,146.099321,1.65449,J2000,3,7200,L,
C20a1nW07621_7,146.121245,1.657505,J2000,3,8100,L,
C20a1nW07621_8,146.103245,1.658821,J2000,3,4500,L,
C20a1nW07621_9,146.104788,1.659159,J2000,3,7200,L,
C20a1nW07621_10,146.13638,1.661143,J2000,3,6300,L,
C20a1nW07621_11,146.137622,1.681062,J2000,3,7200,L,
C20a1nW07621_12,146.080151,1.686694,J2000,3,8100,L,
C20a1nW07621_13,146.090829,1.618531,J2000,3,7200,L,
C20a1nW07621_14,146.102588,1.629202,J2000,3,3600,L,
C20a1nW07621_15,146.067868,1.63232,J2000,3,5400,L,
C20a1nW07621_16,146.077649,1.640246,J2000,3,4500,L,
C20a1nW07621_17,146.089058,1.646344,J2000,3,5400,L,
C20a1nW07621_18,146.086208,1.646518,J2000,3,5400,L,
C20a1nW07621_19,146.092959,1.647251,J2000,3,6300,L,
C20a1nW07621_20,146.089769,1.648217,J2000,3,4500,L,
C20a1nW07621_21,146.088792,1.647772,J2000,3,6300,L,
C20a1nW07621_22,146.083737,1.651631,J2000,3,7200,L,
C20a1nW07621_23,146.095761,1.650358,J2000,3,3600,L,
C20a1nW07621_24,146.140108,1.651468,J2000,3,8100,L,
C20a1nW07621_25,146.13957,1.65144,J2000,3,6300,L,
C20a1nW07621_26,146.098218,1.657507,J2000,3,7200,L,
C20a1nW07621_27,146.10922,1.675276,J2000,3,6300,L,
C20a1nW07621_28,146.125958,1.682423,J2000,3,5400,L,
C20a1nW07621_29,146.068956,1.696398,J2000,3,9000,L,
C20a1nW07621_30,146.073841,1.700444,J2000,3,5400,L,
C20a1nW07621_31,146.05989,1.638208,J2000,3,3600,L,
C20a1nW07621_32,146.047322,1.638564,J2000,3,3600,L,
C20a1nW07621_33,146.057695,1.65597,J2000,3,9000,L,
clu14_1,146.121591,0.234045,J2000,3,6300,L,
clu14_2,146.158095,0.266198,J2000,3,8100,L,
clu14_3,146.06847,0.267854,J2000,3,3600,L,
clu14_4,146.137404,0.271448,J2000,3,8100,L,
clu14_5,146.116191,0.272242,J2000,3,6300,L,
clu14_6,146.108988,0.281745,J2000,3,4500,L,
clu14_7,146.090736,0.290259,J2000,3,8100,L,
clu14_8,146.154863,0.298113,J2000,3,5400,L,
clu14_9,146.114086,0.29879,J2000,3,8100,L,
clu14_10,146.100931,0.279163,J2000,3,8100,L,
clu14_11,146.089807,0.279791,J2000,3,4500,L,
clu14_12,146.099578,0.282911,J2000,3,7200,L,
clu14_13,146.104064,0.28441,J2000,3,5400,L,
clu14_14,146.098145,0.286666,J2000,3,8100,L,
clu14_15,146.096753,0.287192,J2000,3,5400,L,
clu14_16,146.096022,0.285059,J2000,3,9000,L,
clu14_17,146.071149,0.286899,J2000,3,7200,L,
clu14_18,146.10781,0.287903,J2000,3,5400,L,
clu14_19,146.106968,0.295047,J2000,3,9000,L,
clu14_20,146.100972,0.307279,J2000,3,3600,L,
C20a1nW07622_1,146.068753,0.783264,J2000,3,5400,L,
C20a1nW07622_2,146.116537,0.804291,J2000,3,9000,L,
C20a1nW07622_3,146.115543,0.807671,J2000,3,4500,L,
C20a1nW07622_4,146.122419,0.741654,J2000,3,4500,L,
C20a1nW07622_5,146.097634,0.754234,J2000,3,8100,L,
C20a1nW07622_6,146.115684,0.754388,J2000,3,7200,L,
C20a1nW07622_7,146.094309,0.764152,J2000,3,7200,L,
C20a1nW07622_8,146.062648,0.763419,J2000,3,9000,L,
C20a1nW07622_9,146.100643,0.777605,J2000,3,6300,L,
C20a1nW07622_10,146.063246,0.783563,J2000,3,7200,L,
C20a1nW07622_11,146.086939,0.783257,J2000,3,8100,L,
C20a1nW07622_12,146.109873,0.783622,J2000,3,4500,L,
C20a1nW07622_13,146.077145,0.784203,J2000,3,7200,L,
C20a1nW07622_14,146.100124,0.785649,J2000,3,4500,L,
C20a1nW07622_15,146.150299,0.787508,J2000,3,3600,L,
C20a1nW07622_16,146.151387,0.786229,J2000,3,5400,L,
C20a1nW07622_17,146.152007,0.786887,J2000,3,7200,L,
C20a1nW07622_18,146.15114,0.78676,J2000,3,5400,L,
C20a1nW07622_19,146.146445,0.788884,J2000,3,7200,L,
C20a1nW07622_20,146.101252,0.790526,J2000,3,6300,L,
C20a1nW07622_21,146.071599,0.791359,J2000,3,8100,L,
C20a1nW07622_22,146.108372,0.799398,J2000,3,8100,L,
C20a1nW07622_23,146.106817,0.80082,J2000,3,7200,L,
C20a1nW07622_24,146.11089,0.800858,J2000,3,5400,L,
C20a1nW07622_25,146.108149,0.801333,J2000,3,3600,L,
C20a1nW07622_26,146.13219,0.798552,J2000,3,6300,L,
C20a1nW07622_27,146.065069,0.806852,J2000,3,5400,L,
C20a1nW07622_28,146.11976,0.806312,J2000,3,7200,L,
C20a1nW07622_29,146.133165,0.810814,J2000,3,3600,L,
C20a1nW07622_30,146.088959,0.811998,J2000,3,3600,L,
C20a1nW07622_31,146.162189,0.813263,J2000,3,6300,L,
C20a1nW07622_32,146.109825,0.810828,J2000,3,8100,L,
C20a1nW07622_33,146.109727,0.807916,J2000,3,6300,L,
C20a1nW07622_34,146.109482,0.813282,J2000,3,5400,L,
C20a1nW07622_35,146.111229,0.811247,J2000,3,3600,L,
C20a1nW07622_36,146.106109,0.811193,J2000,3,8100,L,
C20a1nW07622_37,146.12398,0.813752,J2000,3,5400,L,
C20a1nW07622_38,146.104107,0.818846,J2000,3,7200,L,
C20a1nW07622_39,146.102602,0.817026,J2000,3,7200,L,
C20a1nW07622_40,146.103988,0.81759,J2000,3,8100,L,
C20a1nW07622_41,146.097223,0.819723,J2000,3,9000,L,
C20a1nW07622_42,146.135483,0.822888,J2000,3,9000,L,
C20a1nW07622_43,146.080647,0.82494,J2000,3,5400,L,
C20a1nW07622_44,146.055674,0.827211,J2000,3,7200,L,
C20a1nW07622_45,146.093326,0.827331,J2000,3,3600,L,
C20a1nW07622_46,146.047847,0.82787,J2000,3,6300,L,
C20a1nW07622_47,146.113106,0.832222,J2000,3,9000,L,
C20a1nW07622_48,146.049319,0.838346,J2000,3,9000,L,
C20a1nW07622_49,146.121784,0.852766,J2000,3,9000,L,
C20a1nW07622_50,146.087954,0.855612,J2000,3,8100,L,
C20a1nW07622_51,146.143359,0.862122,J2000,3,3600,L,
clu16_1,146.103575,1.706907,J2000,3,6300,L,
clu16_2,146.132483,1.721976,J2000,3,7200,L,
clu16_3,146.119438,1.751291,J2000,3,5400,L,
clu16_4,146.155735,1.75308,J2000,3,5400,L,
clu16_5,146.123996,1.755865,J2000,3,4500,L,
clu16_6,146.124431,1.756084,J2000,3,6300,L,
clu16_7,146.124776,1.756466,J2000,3,4500,L,
clu16_8,146.105281,1.755388,J2000,3,3600,L,
clu16_9,146.113075,1.758752,J2000,3,4500,L,
clu16_10,146.131888,1.757837,J2000,3,5400,L,
clu16_11,146.10042,1.759127,J2000,3,3600,L,
clu16_12,146.100154,1.757886,J2000,3,3600,L,
clu16_13,146.104688,1.760707,J2000,3,3600,L,
clu16_14,146.104276,1.759883,J2000,3,4500,L,
clu16_15,146.103741,1.758325,J2000,3,6300,L,
clu16_16,146.132376,1.763403,J2000,3,6300,L,
clu16_17,146.109382,1.766105,J2000,3,6300,L,
clu16_18,146.116806,1.76651,J2000,3,6300,L,
clu16_19,146.135421,1.766751,J2000,3,4500,L,
clu16_20,146.168219,1.766932,J2000,3,6300,L,
clu16_21,146.099789,1.76997,J2000,3,4500,L,
clu16_22,146.120327,1.771037,J2000,3,6300,L,
clu16_23,146.094344,1.775891,J2000,3,5400,L,
clu16_24,146.147097,1.782927,J2000,3,4500,L,
clu16_25,146.166046,1.784018,J2000,3,8100,L,
clu16_26,146.088154,1.813424,J2000,3,8100,L,
clu16_27,146.054686,1.805611,J2000,3,8100,L,
clu16_28,146.063863,1.812585,J2000,3,7200,L,
C20a1nW07623_1,146.150438,0.294219,J2000,3,7200,L,
C20a1nW07623_2,146.12036,0.297887,J2000,3,9000,L,
C20a1nW07623_3,146.154863,0.298113,J2000,3,7200,L,
C20a1nW07623_4,146.153922,0.301544,J2000,3,3600,L,
C20a1nW07623_5,146.146503,0.311492,J2000,3,8100,L,
C20a1nW07623_6,146.102339,0.319701,J2000,3,9000,L,
C20a1nW07623_7,146.111046,0.344292,J2000,3,6300,L,
C20a1nW07623_8,146.095003,0.352706,J2000,3,4500,L,
C20a1nW07623_9,146.136632,0.361024,J2000,3,6300,L,
C20a1nW07623_10,146.068764,0.281301,J2000,3,8100,L,
C20a1nW07623_11,146.092219,0.282992,J2000,3,4500,L,
C20a1nW07623_12,146.085813,0.285932,J2000,3,3600,L,
C20a1nW07623_13,146.071149,0.286899,J2000,3,3600,L,
C20a1nW07623_14,146.068908,0.29065,J2000,3,8100,L,
C20a1nW07623_15,146.148791,0.291948,J2000,3,3600,L,
C20a1nW07623_16,146.157104,0.295778,J2000,3,8100,L,
C20a1nW07623_17,146.12244,0.298867,J2000,3,6300,L,
C20a1nW07623_18,146.143369,0.304649,J2000,3,8100,L,
C20a1nW07623_19,146.141912,0.313844,J2000,3,6300,L,
C20a1nW07623_20,146.09673,0.309823,J2000,3,4500,L,
C20a1nW07623_21,146.110829,0.312199,J2000,3,3600,L,
C20a1nW07623_22,146.105537,0.314915,J2000,3,3600,L,
C20a1nW07623_23,146.109388,0.31666,J2000,3,6300,L,
C20a1nW07623_24,146.1092,0.31693,J2000,3,6300,L,
C20a1nW07623_25,146.111195,0.315431,J2000,3,9000,L,
C20a1nW07623_26,146.110831,0.315304,J2000,3,6300,L,
C20a1nW07623_27,146.108025,0.318621,J2000,3,5400,L,
C20a1nW07623_28,146.09253,0.317423,J2000,3,7200,L,
C20a1nW07623_29,146.092442,0.320171,J2000,3,5400,L,
C20a1nW07623_30,146.107463,0.320122,J2000,3,6300,L,
C20a1nW07623_31,146.107684,0.320632,J2000,3,3600,L,
C20a1nW07623_32,146.103805,0.322206,J2000,3,8100,L,
C20a1nW07623_33,146.106171,0.322058,J2000,3,9000,L,
C20a1nW07623_34,146.157097,0.323849,J2000,3,7200,L,
C20a1nW07623_35,146.104444,0.325421,J2000,3,6300,L,
C20a1nW07623_36,146.147546,0.329541,J2000,3,4500,L,
C20a1nW07623_37,146.081248,0.332989,J2000,3,7200,L,
C20a1nW07623_38,146.083858,0.363859,J2000,3,9000,L,
clu18_1,146.202213,0.503267,J2000,3,7200,L,
clu18_2,146.206851,0.499419,J2000,3,7200,L,
clu18_3,146.203065,0.507453,J2000,3,3600,L,
clu18_4,146.204838,0.508129,J2000,3,5400,L,
clu18_5,146.155021,0.398092,J2000,3,5400,L,
clu18_6,146.122664,0.43825,J2000,3,4500,L,
clu18_7,146.067674,0.438884,J2000,3,9000,L,
clu18_8,146.175154,0.441746,J2000,3,4500,L,
clu18_9,146.029212,0.44874,J2000,3,7200,L,
clu18_10,146.106699,0.456864,J2000,3,9000,L,
clu18_11,146.101588,0.454985,J2000,3,9000,L,
clu18_12,146.108111,0.454204,J2000,3,7200,L,
clu18_13,146.082127,0.454988,J2000,3,9000,L,
clu18_14,146.017806,0.454609,J2000,3,9000,L,
clu18_15,146.117768,0.483702,J2000,3,8100,L,
clu18_16,146.022294,0.502858,J2000,3,8100,L,
clu18_17,146.022769,0.514792,J2000,3,5400,L,
clu18_18,146.055503,0.51706,J2000,3,9000,L,
clu18_19,146.11658,0.519491,J2000,3,3600,L,
clu18_20,146.09478,0.546669,J2000,3,8100,L,
clu18_21,146.114822,0.468305,J2000,3,7200,L,
clu18_22,146.106259,0.470936,J2000,3,7200,L,
clu18_23,146.11126,0.471048,J2000,3,9000,L,
clu18_24,146.111229,0.474964,J2000,3,4500,L,
clu18_25,146.127864,0.470073,J2000,3,6300,L,
clu18_26,146.116784,0.47667,J2000,3,4500,L,
clu18_27,146.117768,0.474892,J2000,3,3600,L,
clu18_28,146.117111,0.477229,J2000,3,3600,L,
clu18_29,146.108043,0.47865,J2000,3,6300,L,
clu18_30,146.139719,0.477764,J2000,3,8100,L,
clu18_31,146.13993,0.482072,J2000,3,3600,L,
clu18_32,146.111145,0.486643,J2000,3,8100,L,
clu18_33,146.111677,0.484279,J2000,3,3600,L,
clu18_34,146.111522,0.486316,J2000,3,3600,L,
clu18_35,146.1589,0.489752,J2000,3,3600,L,
clu18_36,146.118392,0.495287,J2000,3,5400,L,
clu18_37,146.111157,0.500709,J2000,3,6300,L,
clu18_38,146.186878,0.50542,J2000,3,7200,L,
clu18_39,146.19395,0.522302,J2000,3,6300,L,
clu18_40,146.043598,0.522476,J2000,3,4500,L,
clu18_41,146.041799,0.54038,J2000,3,3600,L,
clu18_42,146.099936,0.554012,J2000,3,4500,L,
C20a1nW07624_1,146.100742,-1.801231,J2000,3,9000,L,
C20a1nW07624_2,146.086459,-1.866469,J2000,3,3600,L,
C20a1nW07624_3,146.097097,-1.822933,J2000,3,3600,L,
C20a1nW07624_4,146.115521,-1.805253,J2000,3,9000,L,
C20a1nW07624_5,146.11746,-1.806158,J2000,3,8100,L,
C20a1nW07624_6,146.116376,-1.804634,J2000,3,3600,L,
C20a1nW07624_7,146.10415,-1.801865,J2000,3,9000,L,
C20a1nW07624_8,146.115351,-1.800844,J2000,3,7200,L,
C20a1nW07624_9,146.126012,-1.79625,J2000,3,6300,L,
C20a1nW07624_10,146.127053,-1.798274,J2000,3,7200,L,
C20a1nW07624_11,146.100347,-1.79848,J2000,3,8100,L,
C20a1nW07624_12,146.12366,-1.781772,J2000,3,7200,L,
C20a1nW07624_13,146.145905,-1.750767,J2000,3,4500,L,
C20a1nW07624_14,146.119357,-1.761923,J2000,3,3600,L,
C20a1nW07624_15,146.068904,-1.758947,J2000,3,4500,L,
C20a1nW07627_1,146.147568,3.171937,J2000,3,4500,L,
C20a1nW07627_2,146.184143,3.237555,J2000,3,8100,L,
C20a1nW07627_3,146.107119,3.16366,J2000,3,9000,L,
C20a1nW07627_4,146.112009,3.163627,J2000,3,7200,L,
C20a1nW07627_5,146.161015,3.191251,J2000,3,7200,L,
C20a1nW07627_6,146.136374,3.192067,J2000,3,7200,L,
C20a1nW07627_7,146.107114,3.190121,J2000,3,9000,L,
C20a1nW07627_8,146.107787,3.190889,J2000,3,6300,L,
C20a1nW07627_9,146.131022,3.203907,J2000,3,9000,L,
C20a1nW07627_10,146.148101,3.216506,J2000,3,7200,L,
C20a1nW07627_11,146.178684,3.228051,J2000,3,6300,L,
C20a1nW07627_12,146.102508,3.230564,J2000,3,3600,L,
C20a1nW07627_13,146.070041,3.237724,J2000,3,4500,L,
C20a1nW07627_14,146.11944,3.239933,J2000,3,8100,L,
C20a1nW07627_15,146.11702,3.238202,J2000,3,5400,L,
C20a1nW07627_16,146.123713,3.241898,J2000,3,9000,L,
C20a1nW07627_17,146.120271,3.240914,J2000,3,7200,L,
C20a1nW07627_18,146.105283,3.241887,J2000,3,5400,L,
C20a1nW07627_19,146.116659,3.245152,J2000,3,5400,L,
C20a1nW07627_20,146.066814,3.243983,J2000,3,5400,L,
C20a1nW07627_21,146.152221,3.245656,J2000,3,7200,L,
C20a1nW07627_22,146.134028,3.246994,J2000,3,3600,L,
C20a1nW07627_23,146.210952,3.247196,J2000,3,9000,L,
C20a1nW07627_24,146.073383,3.250763,J2000,3,8100,L,
C20a1nW07627_25,146.147685,3.254929,J2000,3,8100,L,
C20a1nW07627_26,146.11552,3.256632,J2000,3,8100,L,
C20a1nW07627_27,146.027207,3.267639,J2000,3,6300,L,
C20a1nW07629_1,146.139591,2.121647,J2000,9,7200,L,
C20a1nW07629_2,146.146194,2.110299,J2000,9,7200,L,
C20a1nW07629_3,146.141479,2.111584,J2000,9,9000,L,
C20a1nW07629_4,146.144094,2.115872,J2000,9,3600,L,
C20a1nW07629_5,146.161726,2.128491,J2000,9,5400,L,
C20a1nW07629_6,146.122664,2.126703,J2000,9,7200,L,
C20a1nW07629_7,146.169089,2.133256,J2000,9,9000,L,
C20a1nW07629_8,146.135791,2.153792,J2000,9,5400,L,
C20a1nW07629_9,146.083028,2.166302,J2000,9,4500,L,
C20a1nW07629_10,146.086915,2.143104,J2000,9,3600,L,
C20a1nW07629_11,146.165839,2.141513,J2000,9,9000,L,
C20a1nW07629_12,146.102966,2.146023,J2000,9,8100,L,
C20a1nW07629_13,146.17351,2.145231,J2000,9,7200,L,
C20a1nW07629_14,146.123274,2.170897,J2000,9,4500,L,
C20a1nW07629_15,146.12915,2.175966,J2000,9,7200,L,
C20a1nW07629_16,146.131989,2.172431,J2000,9,5400,L,
C20a1nW07629_17,146.162785,2.179516,J2000,9,3600,L,
C20a1nW07629_18,146.173055,2.19155,J2000,9,9000,L,
C20a1nW07629_19,146.078894,2.187138,J2000,9,3600,L,
C20a1nW07629_20,146.145737,2.198451,J2000,9,9000,L,
C20a1nW07629_21,146.138443,2.208657,J2000,9,3600,L,
C20a1nW07629_22,146.131101,2.213588,J2000,9,9000,L,
C20a1nW07629_23,146.149872,2.21503,J2000,9,4500,L,
C20a1nW07629_24,146.185337,2.218494,J2000,9,9000,L,
C20a1nW07629_25,146.153961,2.225267,J2000,9,4500,L,
C20a1nW07629_26,146.125821,2.225127,J2000,9,6300,L,
C20a1nW07629_27,146.165818,2.225818,J2000,9,3600,L,
C20a1nW07629_28,146.154861,2.232363,J2000,9,7200,L,
C20a1nW07629_29,146.103669,2.252581,J2000,9,3600,L,
C20a1nW07629_30,146.054205,2.135484,J2000,9,6300,L,
C20a1nW07629_31,146.053451,2.136013,J2000,9,7200,L,
C20a1nW07630_1,146.14258,-0.518427,J2000,9,4500,L,
C20a1nW07630_2,146.122054,-0.547425,J2000,9,7200,L,
C20a1nW07630_3,146.125611,-0.542167,J2000,9,4500,L,
C20a1nW07630_4,146.174915,-0.540584,J2000,9,4500,L,
C20a1nW07630_5,146.129378,-0.53265,J2000,9,3600,L,
C20a1nW07630_6,146.129066,-0.535863,J2000,9,4500,L,
C20a1nW07630_7,146.129642,-0.533244,J2000,9,4500,L,
C20a1nW07630_8,146.128413,-0.533111,J2000,9,3600,L,
C20a1nW07630_9,146.130739,-0.529538,J2000,9,9000,L,
C20a1nW07630_10,146.123662,-0.532609,J2000,9,8100,L,
C20a1nW07630_11,146.129112,-0.53017,J2000,9,8100,L,
C20a1nW07630_12,146.141275,-0.530229,J2000,9,3600,L,
C20a1nW07630_13,146.122651,-0.527153,J2000,9,4500,L,
C20a1nW07630_14,146.157927,-0.52838,J2000,9,7200,L,
C20a1nW07630_15,146.122363,-0.525013,J2000,9,8100,L,
C20a1nW07630_16,146.13792,-0.51733,J2000,9,3600,L,
C20a1nW07630_17,146.118688,-0.515591,J2000,9,8100,L,
C20a1nW07630_18,146.138092,-0.514272,J2000,9,7200,L,
C20a1nW07630_19,146.140086,-0.512912,J2000,9,5400,L,
C20a1nW07630_20,146.138809,-0.51431,J2000,9,5400,L,
C20a1nW07630_21,146.183296,-0.496612,J2000,9,7200,L,
C20a1nW07630_22,146.182725,-0.495266,J2000,9,6300,L,
C20a1nW07630_23,146.133873,-0.491832,J2000,9,3600,L,
C20a1nW07630_24,146.105504,-0.492007,J2000,9,4500,L,
C20a1nW07630_25,146.148162,-0.488898,J2000,9,3600,L,
C20a1nW07630_26,146.101316,-0.484929,J2000,9,8100,L,
C20a1nW07630_27,146.170987,-0.482418,J2000,9,5400,L,
C20a1nW07630_28,146.165469,-0.479144,J2000,9,6300,L,
C20a1nW07630_29,146.150667,-0.470717,J2000,9,9000,L,
C20a1nW07630_30,146.152639,-0.468445,J2000,9,8100,L,
C20a1nW07632_1,146.200553,-0.729564,J2000,9,3600,L,
C20a1nW07632_2,146.223906,-0.719566,J2000,9,4500,L,
C20a1nW07632_3,146.208768,-0.67462,J2000,9,8100,L,
C20a1nW07632_4,146.207901,-0.651879,J2000,9,5400,L,
C20a1nW07632_5,146.130969,-0.857372,J2000,9,3600,L,
C20a1nW07632_6,146.161021,-0.78867,J2000,9,5400,L,
C20a1nW07632_7,146.081924,-0.727666,J2000,9,4500,L,
C20a1nW07632_8,146.118526,-0.833459,J2000,9,6300,L,
C20a1nW07632_9,146.144356,-0.817076,J2000,9,5400,L,
C20a1nW07632_10,146.095811,-0.815632,J2000,9,7200,L,
C20a1nW07632_11,146.162087,-0.800706,J2000,9,4500,L,
C20a1nW07632_12,146.138046,-0.799458,J2000,9,3600,L,
C20a1nW07632_13,146.154206,-0.792597,J2000,9,6300,L,
C20a1nW07632_14,146.112332,-0.789589,J2000,9,6300,L,
C20a1nW07632_15,146.064452,-0.783064,J2000,9,5400,L,
C20a1nW07632_16,146.049089,-0.774012,J2000,9,4500,L,
C20a1nW07632_17,146.053335,-0.778523,J2000,9,5400,L,
C20a1nW07632_18,146.12802,-0.755392,J2000,9,7200,L,
C20a1nW07632_19,146.164919,-0.756645,J2000,9,4500,L,
C20a1nW07632_20,146.153051,-0.751034,J2000,9,9000,L,
C20a1nW07632_21,146.157406,-0.747409,J2000,9,7200,L,
C20a1nW07632_22,146.143574,-0.741637,J2000,9,8100,L,
C20a1nW07632_23,146.13783,-0.745756,J2000,9,9000,L,
C20a1nW07632_24,146.140568,-0.747122,J2000,9,5400,L,
C20a1nW07632_25,146.136472,-0.747785,J2000,9,3600,L,
C20a1nW07632_26,146.195985,-0.737556,J2000,9,7200,L,
C20a1nW07632_27,146.119847,-0.72867,J2000,9,6300,L,
C20a1nW07632_28,146.119748,-0.728369,J2000,9,8100,L,
