obj_id,ra,dec,equinox,priority,exptime,resolution,comment
star_ishi_2564,260.40424,58.02113,J2000,7,5400,M,
star_ishi_2565,260.406448,58.02202,J2000,7,5400,M,
star_ishi_2566,259.843826,57.83694,J2000,7,5400,M,
star_ishi_2567,259.845889,57.83287,J2000,7,5400,M,
star_ishi_2568,259.854017,57.83996,J2000,7,5400,M,
star_ishi_2569,259.960895,57.98035,J2000,7,5400,M,
star_ishi_2570,259.96858,57.98072,J2000,7,5400,M,
star_ishi_2571,260.006703,57.99556,J2000,7,5400,M,
star_ishi_2572,260.171105,57.60623,J2000,7,5400,M,
star_ishi_2573,260.176459,57.60255,J2000,7,5400,M,
star_ishi_2574,260.197173,57.59986,J2000,7,5400,M,
star_ishi_2575,259.863423,58.36486,J2000,7,5400,M,
star_ishi_2576,260.442088,58.25884,J2000,7,5400,M,
star_ishi_2577,260.723468,57.59578,J2000,7,5400,M,
star_ishi_2578,260.36165,58.06495,J2000,7,5400,M,
star_ishi_2579,260.395378,58.05898,J2000,7,5400,M,
star_ishi_2580,259.264162,57.99891,J2000,7,5400,M,
star_ishi_2581,259.274898,57.99263,J2000,7,5400,M,
star_ishi_2582,259.286011,57.99742,J2000,7,5400,M,
star_ishi_2583,259.294464,57.99468,J2000,7,5400,M,
star_ishi_2584,259.420783,57.76393,J2000,7,5400,M,
star_ishi_2585,259.44738,57.76382,J2000,7,5400,M,
star_ishi_2586,259.450604,57.7657,J2000,7,5400,M,
star_ishi_2587,259.454801,57.76236,J2000,7,5400,M,
star_ishi_2588,260.720398,57.81418,J2000,7,5400,M,
star_ishi_2589,260.125459,57.56413,J2000,7,5400,M,
star_ishi_2590,260.311482,58.21246,J2000,7,5400,M,
star_ishi_2591,259.517208,58.25988,J2000,7,5400,M,
star_ishi_2592,259.517458,58.26087,J2000,7,5400,M,
star_ishi_2593,259.528538,58.26562,J2000,7,5400,M,
star_ishi_2594,259.532366,58.26247,J2000,7,5400,M,
star_ishi_2595,260.107873,58.0005,J2000,7,5400,M,
star_ishi_2596,260.123421,58.00007,J2000,7,5400,M,
star_ishi_2597,260.125466,58.00268,J2000,7,5400,M,
star_ishi_2598,260.128922,58.00038,J2000,7,5400,M,
star_ishi_2599,260.141156,58.0008,J2000,7,5400,M,
star_ishi_2600,260.144211,58.00737,J2000,7,5400,M,
star_ishi_2601,260.160568,58.00678,J2000,7,5400,M,
star_ishi_2602,259.497495,58.30598,J2000,7,5400,M,
star_ishi_2603,260.236098,57.86591,J2000,7,5400,M,
star_ishi_2604,260.265516,57.86181,J2000,7,5400,M,
star_ishi_2605,260.276655,57.86466,J2000,7,5400,M,
star_ishi_2606,260.279205,57.85893,J2000,7,5400,M,
star_ishi_2607,260.281356,57.86217,J2000,7,5400,M,
star_ishi_2608,260.32077,57.85822,J2000,7,5400,M,
star_ishi_2609,259.872242,57.9796,J2000,7,5400,M,
star_ishi_2610,259.89344,57.9804,J2000,7,5400,M,
star_ishi_2611,259.716203,58.36133,J2000,7,5400,M,
star_ishi_2612,260.364894,57.76984,J2000,7,5400,M,
star_ishi_2613,259.603106,57.90534,J2000,7,5400,M,
star_ishi_2614,259.17487,57.99866,J2000,7,5400,M,
star_ishi_2615,260.593814,57.59276,J2000,7,5400,M,
star_ishi_2616,260.600285,57.59697,J2000,7,5400,M,
star_ishi_2617,259.308216,57.76143,J2000,7,5400,M,
star_ishi_2618,259.525475,57.6802,J2000,7,5400,M,
star_ishi_2619,260.797581,58.18065,J2000,7,5400,M,
star_ishi_2620,260.840552,58.1771,J2000,7,5400,M,
star_ishi_2621,260.767042,58.2215,J2000,7,5400,M,
star_ishi_2622,260.769175,58.22156,J2000,7,5400,M,
star_ishi_2623,260.782443,58.22266,J2000,7,5400,M,
star_ishi_2624,259.319729,58.22802,J2000,7,5400,M,
star_ishi_2625,259.668648,57.91091,J2000,7,5400,M,
star_ishi_2626,259.685433,57.9106,J2000,7,5400,M,
star_ishi_2627,259.812874,57.92765,J2000,7,5400,M,
star_ishi_2628,259.839391,57.9271,J2000,7,5400,M,
star_ishi_2629,259.845493,57.92517,J2000,7,5400,M,
star_ishi_2630,259.847018,57.93215,J2000,7,5400,M,
star_ishi_2631,259.849581,57.93186,J2000,7,5400,M,
star_ishi_2632,259.346576,57.68894,J2000,7,5400,M,
star_ishi_2633,260.328711,57.84161,J2000,7,5400,M,
star_ishi_2634,260.837163,57.84125,J2000,7,5400,M,
star_ishi_2635,260.250472,57.75961,J2000,7,5400,M,
star_ishi_2636,259.806632,57.89993,J2000,7,5400,M,
star_ishi_2637,259.543964,57.64134,J2000,7,5400,M,
star_ishi_2638,259.730385,57.82052,J2000,7,5400,M,
star_ishi_2639,259.755194,57.81942,J2000,7,5400,M,
star_ishi_2640,260.204047,58.28205,J2000,7,5400,M,
star_ishi_2641,260.219459,58.28177,J2000,7,5400,M,
star_ishi_2642,260.012336,58.04602,J2000,7,5400,M,
star_ishi_2643,260.025284,58.04723,J2000,7,5400,M,
star_ishi_2644,260.033953,58.04202,J2000,7,5400,M,
star_ishi_2645,260.034231,58.04867,J2000,7,5400,M,
star_ishi_2646,260.04356,58.04427,J2000,7,5400,M,
star_ishi_2647,259.709792,58.37597,J2000,7,5400,M,
star_ishi_2648,260.162258,57.63195,J2000,7,5400,M,
star_ishi_2649,259.678331,57.64949,J2000,7,5400,M,
star_ishi_2650,260.56128,58.17834,J2000,7,5400,M,
star_ishi_2651,260.618834,58.18138,J2000,7,5400,M,
star_ishi_2652,260.627492,58.17758,J2000,7,5400,M,
star_ishi_2653,259.383572,58.15183,J2000,7,5400,M,
star_ishi_2654,260.59685,58.21704,J2000,7,5400,M,
star_ishi_2655,260.611675,58.21943,J2000,7,5400,M,
star_ishi_2656,259.724495,57.75546,J2000,7,5400,M,
star_ishi_2657,259.584366,57.89262,J2000,7,5400,M,
star_ishi_2658,259.593025,57.89638,J2000,7,5400,M,
star_ishi_2659,260.571514,58.31347,J2000,7,5400,M,
star_ishi_2660,260.118674,58.40418,J2000,7,5400,M,
star_ishi_2661,260.125745,58.38416,J2000,7,5400,M,
star_ishi_2662,260.134665,58.38862,J2000,7,5400,M,
star_ishi_2663,260.578232,58.19121,J2000,7,5400,M,
star_ishi_2664,260.602584,58.19724,J2000,7,5400,M,
star_ishi_2665,259.509383,58.22618,J2000,7,5400,M,
star_ishi_2666,260.920588,58.04107,J2000,7,5400,M,
star_ishi_2667,259.696174,57.52869,J2000,7,5400,M,
star_ishi_2668,259.720422,57.5259,J2000,7,5400,M,
star_ishi_2669,259.725081,57.53157,J2000,7,5400,M,
star_ishi_2670,260.322229,58.18101,J2000,7,5400,M,
star_ishi_2671,260.322845,57.51268,J2000,7,5400,M,
star_ishi_2672,260.296388,58.37391,J2000,7,5400,M,
star_ishi_2673,260.349179,58.36953,J2000,7,5400,M,
star_ishi_2674,260.385055,58.37133,J2000,7,5400,M,
star_ishi_2675,260.393111,58.36674,J2000,7,5400,M,
star_ishi_2676,260.401076,58.32313,J2000,7,5400,M,
star_ishi_2677,260.456741,58.32156,J2000,7,5400,M,
star_ishi_2678,260.461643,57.99327,J2000,7,5400,M,
star_ishi_2679,260.38272,58.17816,J2000,7,5400,M,
star_ishi_2680,260.190764,57.78308,J2000,7,5400,M,
star_ishi_2681,260.498283,57.98404,J2000,7,5400,M,
star_ishi_2682,260.50008,57.98348,J2000,7,5400,M,
star_ishi_2683,259.349788,57.72235,J2000,7,5400,M,
star_ishi_2684,259.389801,57.71702,J2000,7,5400,M,
star_ishi_2685,260.357361,57.83898,J2000,7,5400,M,
star_ishi_2686,260.359273,57.83809,J2000,7,5400,M,
star_ishi_2687,260.369561,57.83382,J2000,7,5400,M,
star_ishi_2688,260.291177,57.80693,J2000,7,5400,M,
star_ishi_2689,260.308591,57.80129,J2000,7,5400,M,
star_ishi_2690,260.330877,57.80017,J2000,7,5400,M,
star_ishi_2691,259.578803,58.301,J2000,7,5400,M,
star_ishi_2692,259.713902,58.18193,J2000,7,5400,M,
star_ishi_2693,259.76919,58.18049,J2000,7,5400,M,
star_ishi_2694,260.020969,57.93847,J2000,7,5400,M,
star_ishi_2695,260.022747,57.93731,J2000,7,5400,M,
star_ishi_2696,260.023942,57.93595,J2000,7,5400,M,
star_ishi_2697,260.024132,57.93984,J2000,7,5400,M,
star_ishi_2698,260.025967,57.93836,J2000,7,5400,M,
star_ishi_2699,260.036997,57.93965,J2000,7,5400,M,
star_ishi_2700,260.061696,57.9404,J2000,7,5400,M,
star_ishi_2701,260.070892,57.93675,J2000,7,5400,M,
star_ishi_2702,260.073332,57.93435,J2000,7,5400,M,
star_ishi_2703,260.080785,57.94061,J2000,7,5400,M,
star_ishi_2704,260.559629,57.76236,J2000,7,5400,M,
star_ishi_2705,260.561521,57.76552,J2000,7,5400,M,
star_ishi_2706,260.587393,57.76591,J2000,7,5400,M,
star_ishi_2707,260.590045,57.75986,J2000,7,5400,M,
star_ishi_2708,260.612997,57.76509,J2000,7,5400,M,
star_ishi_2709,259.626366,57.81809,J2000,7,5400,M,
star_ishi_2710,259.628482,57.82422,J2000,7,5400,M,
star_ishi_2711,259.637116,57.81944,J2000,7,5400,M,
star_ishi_2712,259.737462,57.71358,J2000,7,5400,M,
star_ishi_2713,259.758507,57.70842,J2000,7,5400,M,
star_ishi_2714,259.797437,57.71209,J2000,7,5400,M,
star_ishi_2715,259.801588,57.71264,J2000,7,5400,M,
star_ishi_2716,259.776538,57.83002,J2000,7,5400,M,
star_ishi_2717,259.786877,57.82824,J2000,7,5400,M,
star_ishi_2718,259.578076,58.34822,J2000,7,5400,M,
star_ishi_2719,259.573247,57.84997,J2000,7,5400,M,
star_ishi_2720,259.74812,57.86789,J2000,7,5400,M,
star_ishi_2721,259.750997,57.86707,J2000,7,5400,M,
star_ishi_2722,259.756134,57.8684,J2000,7,5400,M,
star_ishi_2723,259.38973,58.03974,J2000,7,5400,M,
star_ishi_2724,259.408138,58.15878,J2000,7,5400,M,
star_ishi_2725,259.478573,58.16453,J2000,7,5400,M,
star_ishi_2726,259.498534,58.15994,J2000,7,5400,M,
star_ishi_2727,259.52101,58.16602,J2000,7,5400,M,
star_ishi_2728,259.292698,57.72144,J2000,7,5400,M,
star_ishi_2729,260.203245,57.8338,J2000,7,5400,M,
star_ishi_2730,260.233477,57.83847,J2000,7,5400,M,
star_ishi_2731,260.238407,57.83362,J2000,7,5400,M,
star_ishi_2732,260.257387,57.83315,J2000,7,5400,M,
star_ishi_2733,260.261911,57.83334,J2000,7,5400,M,
star_ishi_2734,260.821496,58.05908,J2000,7,5400,M,
star_ishi_2735,260.823614,58.06104,J2000,7,5400,M,
star_ishi_2736,260.87686,58.06536,J2000,7,5400,M,
star_ishi_2737,259.598012,58.18148,J2000,7,5400,M,
star_ishi_2738,259.607183,58.18245,J2000,7,5400,M,
star_ishi_2739,260.153451,57.80568,J2000,7,5400,M,
star_ishi_2740,260.176932,57.80582,J2000,7,5400,M,
star_ishi_2741,259.972697,57.93788,J2000,7,5400,M,
star_ishi_2742,259.986096,57.93344,J2000,7,5400,M,
star_ishi_2743,259.996421,57.9403,J2000,7,5400,M,
star_ishi_2744,260.021578,57.50761,J2000,7,5400,M,
star_ishi_2745,260.033721,57.5036,J2000,7,5400,M,
star_ishi_2746,260.034068,57.5077,J2000,7,5400,M,
star_ishi_2747,260.058023,57.50536,J2000,7,5400,M,
star_ishi_2748,260.071848,57.49962,J2000,7,5400,M,
star_ishi_2749,260.063335,57.54318,J2000,7,5400,M,
star_ishi_2750,260.066017,57.54749,J2000,7,5400,M,
star_ishi_2751,260.089291,57.79616,J2000,7,5400,M,
star_ishi_2752,260.120766,57.79608,J2000,7,5400,M,
star_ishi_2753,260.006643,57.95126,J2000,7,5400,M,
star_ishi_2754,259.517379,58.10214,J2000,7,5400,M,
star_ishi_2755,260.358231,57.50046,J2000,7,5400,M,
star_ishi_2756,259.388442,57.57394,J2000,7,5400,M,
star_ishi_2757,259.437162,57.57076,J2000,7,5400,M,
star_ishi_2758,259.449639,57.57026,J2000,7,5400,M,
star_ishi_2759,259.617495,58.09491,J2000,7,5400,M,
star_ishi_2760,259.627288,58.0947,J2000,7,5400,M,
star_ishi_2761,259.794947,58.016,J2000,7,5400,M,
star_ishi_2762,259.796087,58.01212,J2000,7,5400,M,
star_ishi_2763,259.797692,58.01343,J2000,7,5400,M,
star_ishi_2764,259.800142,58.01328,J2000,7,5400,M,
star_ishi_2765,259.830842,58.00895,J2000,7,5400,M,
star_ishi_2766,259.840438,58.01124,J2000,7,5400,M,
star_ishi_2767,259.863516,58.00953,J2000,7,5400,M,
star_ishi_2768,260.539633,57.99146,J2000,7,5400,M,
star_ishi_2769,260.40995,57.9177,J2000,7,5400,M,
star_ishi_2770,260.415126,57.91896,J2000,7,5400,M,
star_ishi_2771,259.194384,58.06683,J2000,7,5400,M,
star_ishi_2772,260.50304,57.83916,J2000,7,5400,M,
star_ishi_2773,259.904182,57.96312,J2000,7,5400,M,
star_ishi_2774,259.916116,57.96478,J2000,7,5400,M,
star_ishi_2775,260.603742,58.04434,J2000,7,5400,M,
star_ishi_2776,259.612098,58.18545,J2000,7,5400,M,
star_ishi_2777,259.613124,58.18861,J2000,7,5400,M,
star_ishi_2778,260.012157,57.76982,J2000,7,5400,M,
star_ishi_2779,260.044505,57.76632,J2000,7,5400,M,
star_ishi_2780,260.874776,57.67597,J2000,7,5400,M,
star_ishi_2781,259.273971,57.68775,J2000,7,5400,M,
star_ishi_2782,259.950677,57.54852,J2000,7,5400,M,
star_ishi_2783,259.966542,57.54355,J2000,7,5400,M,
star_ishi_2784,259.98203,57.79376,J2000,7,5400,M,
star_ishi_2785,259.986094,57.79611,J2000,7,5400,M,
star_ishi_2786,260.019446,57.79806,J2000,7,5400,M,
star_ishi_2787,259.911218,57.95247,J2000,7,5400,M,
star_ishi_2788,259.914909,57.95218,J2000,7,5400,M,
star_ishi_2789,259.935942,57.956,J2000,7,5400,M,
star_ishi_2790,260.762955,58.16936,J2000,7,5400,M,
star_ishi_2791,260.777291,58.17233,J2000,7,5400,M,
star_ishi_2792,260.777618,58.17015,J2000,7,5400,M,
star_ishi_2793,260.596683,57.5618,J2000,7,5400,M,
star_ishi_2794,260.699672,57.56115,J2000,7,5400,M,
star_ishi_2795,260.033274,57.91571,J2000,7,5400,M,
star_ishi_2796,260.037198,57.91227,J2000,7,5400,M,
star_ishi_2797,260.038515,57.91064,J2000,7,5400,M,
star_ishi_2798,260.04056,57.91383,J2000,7,5400,M,
star_ishi_2799,260.051949,57.91451,J2000,7,5400,M,
star_ishi_2800,260.271694,58.05603,J2000,7,5400,M,
star_ishi_2801,260.337159,57.50904,J2000,7,5400,M,
star_ishi_2802,259.754738,57.67024,J2000,7,5400,M,
star_ishi_2803,259.767798,57.67057,J2000,7,5400,M,
star_ishi_2804,259.799117,57.67261,J2000,7,5400,M,
star_ishi_2805,260.39605,57.88466,J2000,7,5400,M,
star_ishi_2806,260.3985,57.89001,J2000,7,5400,M,
star_ishi_2807,259.43111,57.95429,J2000,7,5400,M,
star_ishi_2808,259.447313,57.95594,J2000,7,5400,M,
star_ishi_2809,259.485899,57.95416,J2000,7,5400,M,
star_ishi_2810,259.496411,57.95274,J2000,7,5400,M,
star_ishi_2811,260.021762,58.27374,J2000,7,5400,M,
star_ishi_2812,260.079542,58.27249,J2000,7,5400,M,
star_ishi_2813,260.666297,57.74068,J2000,7,5400,M,
star_ishi_2814,260.684283,57.74053,J2000,7,5400,M,
star_ishi_2815,259.965664,57.84354,J2000,7,5400,M,
star_ishi_2816,259.989118,57.84918,J2000,7,5400,M,
star_ishi_2817,259.994547,57.84167,J2000,7,5400,M,
star_ishi_2818,259.78986,57.51676,J2000,7,5400,M,
star_ishi_2819,259.95939,57.70857,J2000,7,5400,M,
star_ishi_2820,259.95952,57.70853,J2000,7,5400,M,
star_ishi_2821,260.845485,57.73055,J2000,7,5400,M,
star_ishi_2822,260.850999,57.72875,J2000,7,5400,M,
star_ishi_2823,260.860723,57.7259,J2000,7,5400,M,
star_ishi_2824,259.664828,57.85407,J2000,7,5400,M,
star_ishi_2825,259.685406,57.85742,J2000,7,5400,M,
star_ishi_2826,259.598237,57.75011,J2000,7,5400,M,
star_ishi_2827,259.598699,57.7526,J2000,7,5400,M,
star_ishi_2828,259.630021,57.75662,J2000,7,5400,M,
star_ishi_2829,259.632557,57.75731,J2000,7,5400,M,
star_ishi_2830,259.893174,57.76988,J2000,7,5400,M,
star_ishi_2831,260.741108,57.67922,J2000,7,5400,M,
star_ishi_2832,260.444618,58.21619,J2000,7,5400,M,
star_ishi_2833,260.140113,57.64987,J2000,7,5400,M,
star_ishi_2834,259.523937,58.18957,J2000,7,5400,M,
star_ishi_2835,259.529301,58.18894,J2000,7,5400,M,
star_ishi_2836,259.791056,57.95296,J2000,7,5400,M,
star_ishi_2837,260.539381,58.17325,J2000,7,5400,M,
star_ishi_2838,260.336893,57.97871,J2000,7,5400,M,
star_ishi_2839,260.337028,57.98215,J2000,7,5400,M,
star_ishi_2840,260.35408,57.98243,J2000,7,5400,M,
star_ishi_2841,260.371925,57.98004,J2000,7,5400,M,
star_ishi_2842,260.375398,57.97797,J2000,7,5400,M,
star_ishi_2843,260.387816,57.98223,J2000,7,5400,M,
star_ishi_2844,260.153081,58.29983,J2000,7,5400,M,
star_ishi_2845,259.357118,57.61915,J2000,7,5400,M,
star_ishi_2846,259.209811,57.83793,J2000,7,5400,M,
star_ishi_2847,260.374392,57.93759,J2000,7,5400,M,
star_ishi_2848,260.401825,57.93291,J2000,7,5400,M,
star_ishi_2849,260.84418,58.00293,J2000,7,5400,M,
star_ishi_2850,260.8676,58.00403,J2000,7,5400,M,
star_ishi_2851,260.887979,58.00284,J2000,7,5400,M,
star_ishi_2852,259.603718,57.72539,J2000,7,5400,M,
star_ishi_2853,260.001721,58.16495,J2000,7,5400,M,
star_ishi_2854,260.023093,58.16077,J2000,7,5400,M,
star_ishi_2855,259.602564,57.58672,J2000,7,5400,M,
star_ishi_2856,259.648824,57.58833,J2000,7,5400,M,
star_ishi_2857,259.534573,58.01157,J2000,7,5400,M,
star_ishi_2858,259.851699,58.23589,J2000,7,5400,M,
star_ishi_2859,259.892391,58.23746,J2000,7,5400,M,
star_ishi_2860,260.293385,57.52263,J2000,7,5400,M,
star_ishi_2861,260.306255,57.52077,J2000,7,5400,M,
star_ishi_2862,260.621584,58.08615,J2000,7,5400,M,
star_ishi_2863,259.846737,58.13891,J2000,7,5400,M,
star_ishi_2864,259.870208,58.13716,J2000,7,5400,M,
star_ishi_2865,260.218714,57.98057,J2000,7,5400,M,
star_ishi_2866,260.223821,57.97989,J2000,7,5400,M,
star_ishi_2867,260.920511,57.82469,J2000,7,5400,M,
star_ishi_2868,260.546685,57.94254,J2000,7,5400,M,
star_ishi_2869,260.548534,57.94776,J2000,7,5400,M,
star_ishi_2870,260.257865,57.93843,J2000,7,5400,M,
star_ishi_2871,260.263363,57.93314,J2000,7,5400,M,
star_ishi_2872,260.281551,57.93393,J2000,7,5400,M,
star_ishi_2873,260.29237,57.93557,J2000,7,5400,M,
star_ishi_2874,260.303246,57.93424,J2000,7,5400,M,
star_ishi_2875,260.686023,57.99949,J2000,7,5400,M,
star_ishi_2876,259.466565,57.73261,J2000,7,5400,M,
star_ishi_2877,259.951073,58.16213,J2000,7,5400,M,
star_ishi_2878,259.301306,57.64161,J2000,7,5400,M,
star_ishi_2879,259.31329,57.64253,J2000,7,5400,M,
star_ishi_2880,259.319867,57.64897,J2000,7,5400,M,
star_ishi_2881,260.750257,57.93589,J2000,7,5400,M,
star_ishi_2882,260.750267,57.93589,J2000,7,5400,M,
star_ishi_2883,260.750822,57.94005,J2000,7,5400,M,
star_ishi_2884,259.837936,58.13103,J2000,7,5400,M,
star_ishi_2885,260.023135,57.77676,J2000,7,5400,M,
star_ishi_2886,260.478481,57.78427,J2000,7,5400,M,
star_ishi_2887,260.505765,57.78351,J2000,7,5400,M,
star_ishi_2888,260.513438,57.78348,J2000,7,5400,M,
star_ishi_2889,260.537195,57.78719,J2000,7,5400,M,
star_ishi_2890,259.733655,57.72924,J2000,7,5400,M,
star_ishi_2891,259.771545,57.73129,J2000,7,5400,M,
star_ishi_2892,259.444982,58.28513,J2000,7,5400,M,
star_ishi_2893,259.881356,58.20726,J2000,7,5400,M,
star_ishi_2894,259.831596,58.06766,J2000,7,5400,M,
star_ishi_2895,259.480725,57.93309,J2000,7,5400,M,
star_ishi_2896,259.481105,57.9392,J2000,7,5400,M,
star_ishi_2897,259.487221,57.93415,J2000,7,5400,M,
star_ishi_2898,259.497276,57.93622,J2000,7,5400,M,
star_ishi_2899,259.530278,57.93442,J2000,7,5400,M,
star_ishi_2900,259.532947,57.93687,J2000,7,5400,M,
star_ishi_2901,259.55819,57.93749,J2000,7,5400,M,
star_ishi_2902,260.525427,57.96536,J2000,7,5400,M,
star_ishi_2903,260.531217,57.9639,J2000,7,5400,M,
star_ishi_2904,260.541153,57.9655,J2000,7,5400,M,
star_ishi_2905,260.164587,58.13622,J2000,7,5400,M,
star_ishi_2906,260.199461,58.13728,J2000,7,5400,M,
star_ishi_2907,259.202102,57.82722,J2000,7,5400,M,
star_ishi_2908,259.234655,57.8273,J2000,7,5400,M,
star_ishi_2909,259.248636,57.82599,J2000,7,5400,M,
star_ishi_2910,259.849779,58.249,J2000,7,5400,M,
star_ishi_2911,260.480897,57.55601,J2000,7,5400,M,
star_ishi_2912,260.484554,57.55392,J2000,7,5400,M,
star_ishi_2913,260.695695,58.27396,J2000,7,5400,M,
star_ishi_2914,259.424448,58.28204,J2000,7,5400,M,
star_ishi_2915,259.437338,58.27863,J2000,7,5400,M,
star_ishi_2916,260.135798,57.92791,J2000,7,5400,M,
star_ishi_2917,260.14563,57.92618,J2000,7,5400,M,
star_ishi_2918,260.151298,57.92751,J2000,7,5400,M,
star_ishi_2919,260.158304,57.92526,J2000,7,5400,M,
star_ishi_2920,260.159726,57.92562,J2000,7,5400,M,
star_ishi_2921,260.163325,57.93261,J2000,7,5400,M,
star_ishi_2922,260.163717,57.92818,J2000,7,5400,M,
star_ishi_2923,260.182033,57.92828,J2000,7,5400,M,
star_ishi_2924,260.207658,57.94614,J2000,7,5400,M,
star_ishi_2925,260.21583,57.94325,J2000,7,5400,M,
star_ishi_2926,260.727545,57.84713,J2000,7,5400,M,
star_ishi_2927,260.739213,57.84668,J2000,7,5400,M,
star_ishi_2928,260.742841,57.84928,J2000,7,5400,M,
star_ishi_2929,259.792407,57.75747,J2000,7,5400,M,
star_ishi_2930,259.820761,57.75036,J2000,7,5400,M,
star_ishi_2931,260.582931,57.93541,J2000,7,5400,M,
star_ishi_2932,260.61626,57.93707,J2000,7,5400,M,
star_ishi_2933,259.690985,58.12579,J2000,7,5400,M,
star_ishi_2934,259.703534,58.13198,J2000,7,5400,M,
star_ishi_2935,259.738946,57.50896,J2000,7,5400,M,
star_ishi_2936,259.650759,57.56767,J2000,7,5400,M,
star_ishi_2937,259.683925,57.57289,J2000,7,5400,M,
star_ishi_2938,259.702419,57.57202,J2000,7,5400,M,
star_ishi_2939,259.689796,58.08228,J2000,7,5400,M,
star_ishi_2940,259.720483,58.0781,J2000,7,5400,M,
star_ishi_2941,259.725674,57.85248,J2000,7,5400,M,
star_ishi_2942,260.950581,58.03825,J2000,7,5400,M,
star_ishi_2943,260.956814,58.03501,J2000,7,5400,M,
star_ishi_2944,260.96627,58.0344,J2000,7,5400,M,
star_ishi_2945,259.152684,58.04564,J2000,7,5400,M,
star_ishi_2946,260.702206,58.11924,J2000,7,5400,M,
star_ishi_2947,260.746884,58.11973,J2000,7,5400,M,
star_ishi_2948,260.764944,58.12214,J2000,7,5400,M,
star_ishi_2949,260.562037,57.58778,J2000,7,5400,M,
star_ishi_2950,260.504109,57.53353,J2000,7,5400,M,
star_ishi_2951,259.862226,57.98915,J2000,7,5400,M,
star_ishi_2952,259.878952,57.98307,J2000,7,5400,M,
star_ishi_2953,259.534333,57.73699,J2000,7,5400,M,
star_ishi_2954,259.550532,57.73603,J2000,7,5400,M,
star_ishi_2955,259.371591,58.00039,J2000,7,5400,M,
star_ishi_2956,259.379324,58.00103,J2000,7,5400,M,
star_ishi_2957,259.487823,58.26922,J2000,7,5400,M,
star_ishi_2958,259.913368,57.90956,J2000,7,5400,M,
star_ishi_2959,259.914877,57.91222,J2000,7,5400,M,
star_ishi_2960,259.921147,57.90934,J2000,7,5400,M,
star_ishi_2961,259.921442,57.91574,J2000,7,5400,M,
star_ishi_2962,259.92413,57.9126,J2000,7,5400,M,
star_ishi_2963,259.927527,57.91375,J2000,7,5400,M,
star_ishi_2964,259.948156,57.91316,J2000,7,5400,M,
star_ishi_2965,259.951017,57.91425,J2000,7,5400,M,
star_ishi_2966,259.959336,57.91121,J2000,7,5400,M,
star_ishi_2967,260.027984,57.93101,J2000,7,5400,M,
star_ishi_2968,260.030128,57.92873,J2000,7,5400,M,
star_ishi_2969,260.037053,57.92474,J2000,7,5400,M,
star_ishi_2970,260.05719,57.93051,J2000,7,5400,M,
star_ishi_2971,260.060509,57.92647,J2000,7,5400,M,
star_ishi_2972,260.070956,57.9287,J2000,7,5400,M,
star_ishi_2973,260.077915,57.92479,J2000,7,5400,M,
star_ishi_2974,260.510769,57.84813,J2000,7,5400,M,
star_ishi_2975,260.595818,57.84769,J2000,7,5400,M,
star_ishi_2976,260.444431,57.56323,J2000,7,5400,M,
star_ishi_2977,260.464577,57.56324,J2000,7,5400,M,
star_ishi_2978,260.46667,57.56229,J2000,7,5400,M,
star_ishi_2979,260.370833,57.54593,J2000,7,5400,M,
star_ishi_2980,260.457289,57.93326,J2000,7,5400,M,
star_ishi_2981,260.472115,57.93328,J2000,7,5400,M,
star_ishi_2982,260.481709,57.93828,J2000,7,5400,M,
star_ishi_2983,260.492544,57.93446,J2000,7,5400,M,
star_ishi_2984,259.496512,58.13104,J2000,7,5400,M,
star_ishi_2985,259.516867,58.1324,J2000,7,5400,M,
star_ishi_2986,259.5355,58.12697,J2000,7,5400,M,
star_ishi_2987,259.632695,57.51265,J2000,7,5400,M,
star_ishi_2988,260.056055,58.12116,J2000,7,5400,M,
star_ishi_2989,260.099867,58.12062,J2000,7,5400,M,
star_ishi_2990,260.105317,58.11606,J2000,7,5400,M,
star_ishi_2991,259.443611,57.64206,J2000,7,5400,M,
star_ishi_2992,260.421752,58.31599,J2000,7,5400,M,
star_ishi_2993,259.928163,57.99752,J2000,7,5400,M,
star_ishi_2994,259.936889,57.99219,J2000,7,5400,M,
star_ishi_2995,259.944772,57.9944,J2000,7,5400,M,
star_ishi_2996,259.945314,57.9989,J2000,7,5400,M,
star_ishi_2997,260.808091,58.10351,J2000,7,5400,M,
star_ishi_2998,260.816222,58.1,J2000,7,5400,M,
star_ishi_2999,259.600687,58.34232,J2000,7,5400,M,
star_ishi_3000,259.607905,58.3458,J2000,9,5400,M,
star_ishi_3001,259.970581,58.38944,J2000,9,5400,M,
star_ishi_3002,260.505735,58.19266,J2000,9,5400,M,
star_ishi_3003,259.927547,57.8916,J2000,9,5400,M,
star_ishi_3004,260.710008,57.64399,J2000,9,5400,M,
star_ishi_3005,259.464626,58.19957,J2000,9,5400,M,
star_ishi_3006,259.476037,58.19973,J2000,9,5400,M,
star_ishi_3007,259.535068,58.20291,J2000,9,5400,M,
star_ishi_3008,259.584898,58.20013,J2000,9,5400,M,
star_ishi_3009,260.030072,58.01793,J2000,9,5400,M,
star_ishi_3010,259.554282,57.89102,J2000,9,5400,M,
star_ishi_3011,260.249159,57.91835,J2000,9,5400,M,
star_ishi_3012,260.277497,57.91667,J2000,9,5400,M,
star_ishi_3013,259.255337,58.09867,J2000,9,5400,M,
